Line,Plot,Subplot,Plant,ID,Seeds_GF,visits_GF,homo_motif,hete_motif,Year,Fruits_GF,seed_per_fruit,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio
1,3,E2,LEMA,Psilothrix_viridicoerulea,108.94736842105263,2,17,0,2020,2,54.473684210526315,0.008591542427762621,0.01053187248396266,0.5906842718785066,0.9999999999999998,5,5,-0.0019403300562000382,0.8157658992591619
1,3,E2,PUPA,Anastoechus_sp,820,1,1,3,2020,20.5,40,0.004977350837790481,0.00733158516853525,0.5833333333333333,1,2,2,-0.0023542343307447686,0.6788914980012279
1,3,E2,PUPA,Pieris_brassicae,820,1,2,0,2020,20.5,40,0.004977350837790481,0.00733158516853525,0.5833333333333333,1,2,2,-0.0023542343307447686,0.6788914980012279
1,3,E3,LEMA,Anastoechus_sp,736,1,0,0,2020,16,46,0.0043638827788508245,0.005347902736345123,0.1485167391138565,1,3,3,-9.840199574942983e-4,0.815998905364012
1,3,E3,LEMA,Brassicogethes_sp,736,1,12,0,2020,16,46,0.0043638827788508245,0.005347902736345123,0.1485167391138565,1,3,3,-9.840199574942983e-4,0.815998905364012
1,3,E3,LEMA,Psilothrix_viridicoerulea,736,1,17,0,2020,16,46,0.0043638827788508245,0.005347902736345123,0.1485167391138565,1,3,3,-9.840199574942983e-4,0.815998905364012
1,3,E4,LEMA,Psilothrix_viridicoerulea,490.2631578947368,3,12,0,2020,9,54.473684210526315,0.004164468656921542,0.00544049898057196,0.06382978723404255,1,1,1,-0.0012760303236504181,0.76545711556842
1,3,E5,LEMA,Brassicogethes_sp,405,1,17,0,2020,6,67.5,0.0032102172121614273,0.0040314100177115805,0.03740562800274537,1,2,2,-8.211928055501532e-4,0.796301343216808
1,3,E5,LEMA,Psilothrix_viridicoerulea,405,1,12,0,2020,6,67.5,0.0032102172121614273,0.0040314100177115805,0.03740562800274537,1,2,2,-8.211928055501532e-4,0.796301343216808
1,3,E6,LEMA,Brassicogethes_sp,146,1,3,0,2020,2,73,0.0043177581507055345,0.004958786396934158,0.5161290322580645,1,2,2,-6.410282462286235e-4,0.8707288044056609
1,3,E6,LEMA,Sphaerophoria_scripta,146,1,1,0,2020,2,73,0.0043177581507055345,0.004958786396934158,0.5161290322580645,1,2,2,-6.410282462286235e-4,0.8707288044056609
1,3,F1,LEMA,Brassicogethes_sp,381.5,3,17,0,2020,7,54.5,0.005974399609578235,0.007569212149057052,0.14109226394744584,1,3,3,-0.0015948125394788168,0.7893027030986979
1,3,F1,LEMA,Lasioglossum_malachurum,381.5,1,6,8,2020,7,54.5,0.005974399609578235,0.007569212149057052,0.14109226394744584,1,3,3,-0.0015948125394788168,0.7893027030986979
1,3,F1,LEMA,Psilothrix_viridicoerulea,381.5,1,17,0,2020,7,54.5,0.005974399609578235,0.007569212149057052,0.14109226394744584,1,3,3,-0.0015948125394788168,0.7893027030986979
1,3,F1,PUPA,Lasioglossum_malachurum,902,3,8,8,2020,11,82,0.0028157555599182533,0.007218063626602613,0.13043478260869565,1,1,1,-0.00440230806668436,0.3900984676195725
1,3,F2,LEMA,Brassicogethes_sp,560,1,17,0,2020,8,70,0.0074159374440199615,0.009789233810122576,0.6012354152367879,0.9999999999999999,3,3,-0.002373296366102615,0.7575605596784803
1,3,F2,LEMA,Elateridae,560,1,1,0,2020,8,70,0.0074159374440199615,0.009789233810122576,0.6012354152367879,0.9999999999999999,3,3,-0.002373296366102615,0.7575605596784803
1,3,F2,LEMA,Psilothrix_viridicoerulea,560,4,29,0,2020,8,70,0.0074159374440199615,0.009789233810122576,0.6012354152367879,0.9999999999999999,3,3,-0.002373296366102615,0.7575605596784803
1,3,F3,LEMA,Brassicogethes_sp,250,7,32,0,2020,5,50,0.01029937066003687,0.013459501662111037,0.2770369644082753,1,3,3,-0.0031601310020741673,0.7652118866354432
1,3,F3,LEMA,Lasioglossum_malachurum,250,2,6,8,2020,5,50,0.01029937066003687,0.013459501662111037,0.2770369644082753,1,3,3,-0.0031601310020741673,0.7652118866354432
1,3,F3,LEMA,Psilothrix_viridicoerulea,250,1,12,0,2020,5,50,0.01029937066003687,0.013459501662111037,0.2770369644082753,1,3,3,-0.0031601310020741673,0.7652118866354432
1,3,F4,CHFU,Musca_sp,119,1,1,0,2020,17,7,0.009984518814661943,0.009568272156447599,0.5909090909090909,1,2,2,4.1624665821434446e-4,1.0435028029521356
1,3,F4,CHFU,Ulidiidae,119,1,3,0,2020,17,7,0.009984518814661943,0.009568272156447599,0.5909090909090909,1,2,2,4.1624665821434446e-4,1.0435028029521356
1,3,F4,LEMA,Brassicogethes_sp,608,3,17,0,2020,16,38,0.005878546803747358,0.007311273778642679,0.5483870967741935,1,2,2,-0.0014327269748953212,0.8040386643596181
1,3,F4,LEMA,Sphaerophoria_scripta,608,1,1,0,2020,16,38,0.005878546803747358,0.007311273778642679,0.5483870967741935,1,2,2,-0.0014327269748953212,0.8040386643596181
1,3,F4,PUPA,Lasioglossum_malachurum,1260,2,7,7,2020,20,63,0.0023980037066121678,0.005332875751068409,0.08695652173913043,1,1,1,-0.002934872044456241,0.44966427468926917
1,3,F5,LEMA,Anastoechus_sp,145.5,2,2,2,2020,3,48.5,0.005517548345540222,0.006664395454978672,0.2596278502249676,1,3,3,-0.00114684710943845,0.8279143071286846
1,3,F5,LEMA,Brassicogethes_sp,145.5,1,17,0,2020,3,48.5,0.005517548345540222,0.006664395454978672,0.2596278502249676,1,3,3,-0.00114684710943845,0.8279143071286846
1,3,F5,LEMA,Psilothrix_viridicoerulea,145.5,1,12,0,2020,3,48.5,0.005517548345540222,0.006664395454978672,0.2596278502249676,1,3,3,-0.00114684710943845,0.8279143071286846
1,3,F6,CHFU,Ulidiidae,56,1,3,0,2020,8,7,0.0054633257492212985,0.005417082639564579,0.09090909090909091,1,1,1,4.62431096567191e-5,1.0085365339119945
1,3,F6,CHMI,Nemotelus_sp,41,4,1,0,2020,41,1,0.008936227224008574,0.008936227224008577,0.8,1,1,1,-3.469446951953614e-18,0.9999999999999997
1,3,F6,LEMA,Anastoechus_sp,648,3,2,2,2020,8,81,0.00814507400615185,0.010216952919317679,0.3978494623655914,1,2,2,-0.0020718789131658286,0.7972116609005383
1,3,F6,LEMA,Brassicogethes_sp,648,4,29,0,2020,8,81,0.00814507400615185,0.010216952919317679,0.3978494623655914,1,2,2,-0.0020718789131658286,0.7972116609005383
1,3,F6,PUPA,Anastoechus_sp,896,3,1,3,2020,7,128,0.005254560491499896,0.010832632557425377,0.7934782608695652,1,2,2,-0.005578072065925481,0.4850677306411621
1,3,F6,PUPA,Lasioglossum_malachurum,896,1,7,7,2020,7,128,0.005254560491499896,0.010832632557425377,0.7934782608695652,1,2,2,-0.005578072065925481,0.4850677306411621
2,4,A1,LEMA,Brassicogethes_sp,57,1,0,0,2020,1,57,0.008041384673476221,0.008037905664740237,0.023809523809523808,1,1,1,3.4790087359848343e-6,1.0004328252757737
2,4,A2,LEMA,Lasioglossum_malachurum,57,3,1,0,2020,1,57,0.019079645234571386,0.018894520512516152,0.5,1,1,1,0.00018512472205523336,1.0097977994166405
2,4,A4,LEMA,Brassicogethes_sp,57,1,8,0,2020,1,57,0.008041384673476221,0.008037905664740237,0.023809523809523808,1,1,1,3.4790087359848343e-6,1.0004328252757737
2,4,A6,LEMA,Brassicogethes_sp,57,1,0,0,2020,1,57,0.01805844546048778,0.01793154997038163,0.3571428571428571,1,2,2,1.268954901061485e-4,1.0070766604290062
2,4,A6,LEMA,Lasioglossum_malachurum,57,2,1,0,2020,1,57,0.01805844546048778,0.01793154997038163,0.3571428571428571,1,2,2,1.268954901061485e-4,1.0070766604290062
2,4,B1,LEMA,Brassicogethes_sp,64,2,8,0,2020,2,32,0.012028715292898392,0.012021757275426419,0.047619047619047616,1,1,1,6.958017471973138e-6,1.0005787853899026
2,4,B2,LEMA,Brassicogethes_sp,202,3,18,0,2020,2,101,0.02236218894471497,0.022349784338223846,0.40476190476190477,1,2,2,1.2404606491125264e-5,1.000555021305951
2,4,B2,LEMA,Elateridae,202,1,2,0,2020,2,101,0.02236218894471497,0.022349784338223846,0.40476190476190477,1,2,2,1.2404606491125264e-5,1.000555021305951
2,4,B3,LEMA,Anthicidae,57,1,0,0,2020,1,57,0.02702702702702702,0.02702702702702702,1,1,1,1,0,1
2,4,B5,LEMA,Brassicogethes_sp,114,2,10,0,2020,2,57,0.016134205692952035,0.01612524861823363,0.10317460317460317,1,2,2,8.957074718405483e-6,1.0005554689375937
2,4,B5,LEMA,Psilothrix_viridicoerulea,114,1,9,0,2020,2,57,0.016134205692952035,0.01612524861823363,0.10317460317460317,1,2,2,8.957074718405483e-6,1.0005554689375937
2,4,C1,LEMA,Brassicogethes_sp,552,3,10,0,2020,8,69,0.02236218894471498,0.02234978433822384,0.40476190476190477,1,2,2,1.2404606491142611e-5,1.0005550213059518
2,4,C1,LEMA,Elateridae,552,1,2,0,2020,8,69,0.02236218894471498,0.02234978433822384,0.40476190476190477,1,2,2,1.2404606491142611e-5,1.0005550213059518
2,4,C2,LEMA,Psilothrix_viridicoerulea,57,3,9,0,2020,1,57,0.016370525254214972,0.016364528082475686,0.16666666666666666,1,1,1,5.9971717392866275e-6,1.0003664738579114
2,4,C3,LEMA,Brassicogethes_sp,171,7,18,0,2020,3,57,0.051083010547047156,0.05105052671714658,1.3333333333333333,1,3,3,3.248382990057863e-5,1.0006363074387177
2,4,C3,LEMA,Cryptocephalus_sp,171,1,0,0,2020,3,57,0.051083010547047156,0.05105052671714658,1.3333333333333333,1,3,3,3.248382990057863e-5,1.0006363074387177
2,4,C3,LEMA,Psilothrix_viridicoerulea,171,3,11,0,2020,3,57,0.051083010547047156,0.05105052671714658,1.3333333333333333,1,3,3,3.248382990057863e-5,1.0006363074387177
2,4,C4,LEMA,Brassicogethes_sp,114,3,10,0,2020,2,57,0.020121536312374202,0.020109100228919808,0.12698412698412698,1,2,2,1.2436083454393787e-5,1.000618430626573
2,4,C4,LEMA,Psilothrix_viridicoerulea,114,1,9,0,2020,2,57,0.020121536312374202,0.020109100228919808,0.12698412698412698,1,2,2,1.2436083454393787e-5,1.000618430626573
2,4,C5,LEMA,Brassicogethes_sp,57,2,18,0,2020,1,57,0.01613420569295203,0.01612524861823363,0.10317460317460317,1,2,2,8.957074718402014e-6,1.0005554689375935
2,4,C5,LEMA,Psilothrix_viridicoerulea,57,1,9,0,2020,1,57,0.01613420569295203,0.01612524861823363,0.10317460317460317,1,2,2,8.957074718402014e-6,1.0005554689375935
2,4,D1,LEMA,Brassicogethes_sp,252,4,18,0,2020,6,42,0.031058766521916234,0.03104149700862167,0.6507936507936508,0.9999999999999999,3,3,1.7269513294563416e-5,1.0005563363548404
2,4,D1,LEMA,Lasioglossum_immunitum,252,1,1,0,2020,6,42,0.031058766521916234,0.03104149700862167,0.6507936507936508,0.9999999999999999,3,3,1.7269513294563416e-5,1.0005563363548404
2,4,D1,LEMA,Psilothrix_viridicoerulea,252,1,9,0,2020,6,42,0.031058766521916234,0.03104149700862167,0.6507936507936508,0.9999999999999999,3,3,1.7269513294563416e-5,1.0005563363548404
2,4,D2,LEMA,Lasioglossum_immunitum,57,1,1,0,2020,1,57,0.0278776197880126,0.027875006756943422,1.5,1,2,2,2.613031069177013e-6,1.0000937410021802
2,4,D2,LEMA,Lasioglossum_sp,57,2,0,0,2020,1,57,0.0278776197880126,0.027875006756943422,1.5,1,2,2,2.613031069177013e-6,1.0000937410021802
2,4,D3,LEMA,Ulidiidae,36,1,0,0,2020,2,18,0.02702702702702702,0.02702702702702702,1,1,1,1,0,1
2,4,E1,LEMA,Brassicogethes_sp,264,1,10,0,2020,2,132,0.03013336856244874,0.03011132877615374,0.8571428571428571,1,3,3,2.2039786294999336e-5,1.0007319433313235
2,4,E1,LEMA,Oedemeridae,264,2,1,0,2020,2,132,0.03013336856244874,0.03011132877615374,0.8571428571428571,1,3,3,2.2039786294999336e-5,1.0007319433313235
2,4,E1,LEMA,Psilothrix_viridicoerulea,264,3,11,0,2020,2,132,0.03013336856244874,0.03011132877615374,0.8571428571428571,1,3,3,2.2039786294999336e-5,1.0007319433313235
2,4,E2,LEMA,Psilothrix_viridicoerulea,342,1,9,0,2020,9,38,0.008159544454107694,0.008157545396861266,0.05555555555555555,1,1,1,1.999057246427141e-6,1.0002450562208574
2,4,E3,LEMA,Elateridae,171,1,2,0,2020,3,57,0.010400197086448473,0.010398229506165303,0.3333333333333333,1,1,1,1.967580283170761e-6,1.0001892226250637
2,4,E5,LEMA,Brassicogethes_sp,185,5,10,0,2020,5,37,0.028096197551218522,0.028076803450292176,0.1746031746031746,1,2,2,1.939410092634611e-5,1.000690751743185
2,4,E5,LEMA,Psilothrix_viridicoerulea,185,1,9,0,2020,5,37,0.028096197551218522,0.028076803450292176,0.1746031746031746,1,2,2,1.939410092634611e-5,1.000690751743185
2,4,F1,LEMA,Psilothrix_viridicoerulea,462,2,9,0,2020,7,66,0.012265034854161331,0.012261036739668475,0.1111111111111111,1,1,1,3.998114492856017e-6,1.0003260829061804
2,4,F3,LEMA,Brassicogethes_sp,57,1,8,0,2020,1,57,0.012146875073529862,0.012141397007547442,0.07936507936507936,1,2,2,5.478065982420649e-6,1.000451189099493
2,4,F3,LEMA,Psilothrix_viridicoerulea,57,1,2,0,2020,1,57,0.012146875073529862,0.012141397007547442,0.07936507936507936,1,2,2,5.478065982420649e-6,1.000451189099493
2,4,F4,LEMA,Brassicogethes_sp,399,3,10,0,2020,7,57,0.016016045912320552,0.01600560888611259,0.07142857142857142,1,1,1,1.0437026207961442e-5,1.0006520855459
2,5,A6,LEMA,Psilothrix_viridicoerulea,272.5333333333333,5,11,0,2020,7,38.93333333333333,0.03072909530666144,0.03072909530666144,0.20833333333333334,1,1,1,0,1
2,5,A6,PUPA,Lasioglossum_malachurum,90,2,0,0,2020,9,10,0.03703703703703702,0.03703703703703702,1,1,1,1,0,1
2,5,B4,LEMA,Psilothrix_viridicoerulea,77.86666666666666,1,11,0,2020,2,38.93333333333333,0.010590263505776729,0.010590263505776729,0.041666666666666664,1,1,1,0,1
2,5,B5,LEMA,Brassicogethes_sp,38.93333333333333,1,11,0,2020,1,38.93333333333333,0.030317336497400812,0.030317336497400812,1.1083333333333334,1,3,3,0,1
2,5,B5,LEMA,Musca_sp,38.93333333333333,1,0,0,2020,1,38.93333333333333,0.030317336497400812,0.030317336497400812,1.1083333333333334,1,3,3,0,1
2,5,B5,LEMA,Psilothrix_viridicoerulea,38.93333333333333,2,11,0,2020,1,38.93333333333333,0.030317336497400812,0.030317336497400812,1.1083333333333334,1,3,3,0,1
2,5,B6,LEMA,Psilothrix_viridicoerulea,38.93333333333333,1,11,0,2020,1,38.93333333333333,0.01059026350577673,0.01059026350577673,0.041666666666666664,1,1,1,0,1
2,5,C2,LEMA,Brassicogethes_sp,51,1,11,0,2020,1,51,0.010049629469893216,0.010049629469893216,0.025,1,1,1,0,1
2,5,C4,LEMA,Brassicogethes_sp,156,3,11,0,2020,4,39,0.019037777298568533,0.019037777298568533,0.075,1,1,1,0,1
2,5,C5,LEMA,Cylindromyia_sp,52,1,0,0,2020,4,13,0.03703703703703702,0.03703703703703702,1,1,1,1,0,1
2,5,C6,LEMA,Brassicogethes_sp,180,1,3,0,2020,5,36,0.015084337420114393,0.015084337420114393,0.06666666666666667,1,2,2,0,1
2,5,C6,LEMA,Psilothrix_viridicoerulea,180,1,11,0,2020,5,36,0.015084337420114393,0.015084337420114393,0.06666666666666667,1,2,2,0,1
2,5,D1,LEMA,Psilothrix_viridicoerulea,38.93333333333333,1,11,0,2020,1,38.93333333333333,0.01059026350577673,0.01059026350577673,0.041666666666666664,1,1,1,0,1
2,5,D2,LEMA,Brassicogethes_sp,38.93333333333333,1,11,0,2020,1,38.93333333333333,0.03935364506183838,0.03935364506183838,1.15,1,3,3,0,1
2,5,D2,LEMA,Lasioglossum_sp,38.93333333333333,2,0,0,2020,1,38.93333333333333,0.03935364506183838,0.03935364506183838,1.15,1,3,3,0,1
2,5,D2,LEMA,Psilothrix_viridicoerulea,38.93333333333333,3,11,0,2020,1,38.93333333333333,0.03935364506183838,0.03935364506183838,1.15,1,3,3,0,1
2,5,D5,LEMA,Brassicogethes_sp,38.93333333333333,2,11,0,2020,1,38.93333333333333,0.014543703384230871,0.014543703384230871,0.05,1,1,1,0,1
2,5,E1,LEMA,Brassicogethes_sp,77.86666666666666,4,11,0,2020,2,38.93333333333333,0.04273427723600084,0.04273427723600084,1.1833333333333333,1,3,3,0,1
2,5,E1,LEMA,Elateridae,77.86666666666666,1,0,0,2020,2,38.93333333333333,0.04273427723600084,0.04273427723600084,1.1833333333333333,1,3,3,0,1
2,5,E1,LEMA,Psilothrix_viridicoerulea,77.86666666666666,2,11,0,2020,2,38.93333333333333,0.04273427723600084,0.04273427723600084,1.1833333333333333,1,3,3,0,1
2,5,F1,LEMA,Brassicogethes_sp,38.93333333333333,2,11,0,2020,1,38.93333333333333,0.021479132198323043,0.021479132198323043,0.55,1,2,2,0,1
2,5,F1,LEMA,Ulidiidae,38.93333333333333,1,1,0,2020,1,38.93333333333333,0.021479132198323043,0.021479132198323043,0.55,1,2,2,0,1
2,5,F2,LEMA,Brassicogethes_sp,38.93333333333333,8,14,0,2020,1,38.93333333333333,0.04654285482047799,0.04654285482047799,0.24166666666666667,1,2,2,0,1
2,5,F2,LEMA,Psilothrix_viridicoerulea,38.93333333333333,1,11,0,2020,1,38.93333333333333,0.04654285482047799,0.04654285482047799,0.24166666666666667,1,2,2,0,1
2,5,F3,LEMA,Brassicogethes_sp,112.5,4,12,0,2020,3,37.5,0.03863597506356972,0.03863597506356972,0.225,1,2,2,0,1
2,5,F3,LEMA,Psilothrix_viridicoerulea,112.5,3,12,0,2020,3,37.5,0.03863597506356972,0.03863597506356972,0.225,1,2,2,0,1
2,5,F4,LEMA,Brassicogethes_sp,38.93333333333333,5,14,0,2020,1,38.93333333333333,0.0380953410276862,0.0380953410276862,0.20833333333333331,1,2,2,0,1
2,5,F4,LEMA,Psilothrix_viridicoerulea,38.93333333333333,2,12,0,2020,1,38.93333333333333,0.0380953410276862,0.0380953410276862,0.20833333333333331,1,2,2,0,1
2,5,F5,LEMA,Brassicogethes_sp,202.5,2,11,0,2020,5,40.5,0.01454370338423087,0.01454370338423087,0.05,1,1,1,0,1
2,5,F6,LEMA,Brassicogethes_sp,85.5,6,15,0,2020,3,28.5,0.049524843756116016,0.049524843756116016,0.7333333333333334,1,3,3,0,1
2,5,F6,LEMA,Psilothrix_viridicoerulea,85.5,2,11,0,2020,3,28.5,0.049524843756116016,0.049524843756116016,0.7333333333333334,1,3,3,0,1
2,5,F6,LEMA,Ulidiidae,85.5,1,1,0,2020,3,28.5,0.049524843756116016,0.049524843756116016,0.7333333333333334,1,3,3,0,1
2,6,F3,PUPA,Lasioglossum_malachurum,212.5,1,2,0,2020,10,21.25,0.011077600511251335,0.018238646810075382,0.14285714285714285,1,1,1,-0.007161046298824048,0.6073696489989516
3,7,A1,LEMA,Braconidae,84,1,0,0,2020,2,42,0.009449531115436668,0.009463049308772046,1.0416666666666667,1,2,2,-1.3518193335377779e-5,0.9985714759699237
3,7,A1,LEMA,Psilothrix_viridicoerulea,84,1,7,0,2020,2,42,0.009449531115436668,0.009463049308772046,1.0416666666666667,1,2,2,-1.3518193335377779e-5,0.9985714759699237
3,7,A2,LEMA,Brassicogethes_sp,24,4,16,0,2020,2,12,0.008765616914508301,0.008835012733755419,0.07272727272727272,1,1,1,-6.939581924711793e-5,0.9921453628491127
3,7,A2,SPRU,Sphaerophoria_scripta,932.0999999999999,1,0,1,2020,39,23.9,0.007844286976249722,0.015384615384615382,1,1,1,1,-0.00754032840836566,0.5098786534562321
3,7,A3,LEMA,Brassicogethes_sp,135,2,5,0,2020,5,27,0.005536654611100307,0.005571352520723862,0.03636363636363636,1,1,1,-3.46979096235555e-5,0.9937720850557402
3,7,A4,CHFU,Ulidiidae,0,1,3,0,2020,2,0,0.008528066528066532,0.008528066528066532,0.2,1,1,1,0,1
3,7,A4,LEMA,Brassicogethes_sp,66,2,1,0,2020,2,33,0.010836626303363512,0.010897228450965987,0.16136363636363638,1,2,2,-6.060214760247526e-5,0.9944387558841071
3,7,A4,LEMA,Psilothrix_viridicoerulea,66,3,2,0,2020,2,33,0.010836626303363512,0.010897228450965987,0.16136363636363638,1,2,2,-6.060214760247526e-5,0.9944387558841071
3,7,A5,LEMA,Oedemeridae,168,1,1,0,2020,4,42,0.008595780642344052,0.008622114354554962,0.5833333333333334,1,2,2,-2.633371221090995e-5,0.9969457941372585
3,7,A5,LEMA,Psilothrix_viridicoerulea,168,2,6,0,2020,4,42,0.008595780642344052,0.008622114354554962,0.5833333333333334,1,2,2,-2.633371221090995e-5,0.9969457941372585
3,7,A6,LEMA,Brassicogethes_sp,210,1,16,0,2020,5,42,0.006934140836454311,0.006960307218767216,0.5181818181818182,1,2,2,-2.6166382312904635e-5,0.9962406282523921
3,7,A6,LEMA,Cryptocephalus_sp,210,1,0,0,2020,5,42,0.006934140836454311,0.006960307218767216,0.5181818181818182,1,2,2,-2.6166382312904635e-5,0.9962406282523921
3,7,B1,LEMA,Andrena_humilis,126,3,14,0,2020,3,42,0.009684982994396851,0.009732710667334343,0.12948717948717947,1,2,2,-4.772767293749133e-5,0.9950961582472929
3,7,B1,LEMA,Psilothrix_viridicoerulea,126,2,13,0,2020,3,42,0.009684982994396851,0.009732710667334343,0.12948717948717947,1,2,2,-4.772767293749133e-5,0.9950961582472929
3,7,B2,LEMA,Andrena_humilis,252,2,14,0,2020,6,42,0.011760191571520662,0.011824485392200098,1.067132867132867,1,3,3,-6.429382067943586e-5,0.994562653802943
3,7,B2,LEMA,Brassicogethes_sp,252,2,20,0,2020,6,42,0.011760191571520662,0.011824485392200098,1.067132867132867,1,3,3,-6.429382067943586e-5,0.994562653802943
3,7,B2,LEMA,Malachius_bipustulatus,252,1,0,0,2020,6,42,0.011760191571520662,0.011824485392200098,1.067132867132867,1,3,3,-6.429382067943586e-5,0.994562653802943
3,7,B3,LEMA,Andrena_humilis,210,10,14,0,2020,5,42,0.016887603622432506,0.016997765638263978,0.1955128205128205,1,2,2,-1.10162015831472e-4,0.993519029608016
3,7,B3,LEMA,Psilothrix_viridicoerulea,210,1,2,0,2020,5,42,0.016887603622432506,0.016997765638263978,0.1955128205128205,1,2,2,-1.10162015831472e-4,0.993519029608016
3,7,B4,LEMA,Andrena_humilis,511,3,14,0,2020,7,73,0.009532806915346451,0.00958924879710275,0.106002331002331,1,3,3,-5.644188175629901e-5,0.9941140455367732
3,7,B4,LEMA,Brassicogethes_sp,511,1,16,0,2020,7,73,0.009532806915346451,0.00958924879710275,0.106002331002331,1,3,3,-5.644188175629901e-5,0.9941140455367732
3,7,B4,LEMA,Psilothrix_viridicoerulea,511,1,7,0,2020,7,73,0.009532806915346451,0.00958924879710275,0.106002331002331,1,3,3,-5.644188175629901e-5,0.9941140455367732
3,7,B5,LEMA,Andrena_humilis,39,10,14,0,2020,3,13,0.0199643898467901,0.020117963981063938,0.2083916083916084,1,2,2,-1.5357413427383865e-4,0.9923663182607151
3,7,B5,LEMA,Brassicogethes_sp,39,3,16,0,2020,3,13,0.0199643898467901,0.020117963981063938,0.2083916083916084,1,2,2,-1.5357413427383865e-4,0.9923663182607151
3,7,B6,LEMA,Andrena_humilis,42,8,14,0,2020,1,42,0.012558295574880947,0.012639517390751745,0.12307692307692308,1,1,1,-8.122181587079738e-5,0.9935739780752842
3,7,C1,LEMA,Andrena_humilis,126,3,14,0,2020,3,42,0.00953280691534645,0.009589248797102747,0.106002331002331,1,3,3,-5.6441881756297274e-5,0.9941140455367734
3,7,C1,LEMA,Brassicogethes_sp,126,1,16,0,2020,3,42,0.00953280691534645,0.009589248797102747,0.106002331002331,1,3,3,-5.6441881756297274e-5,0.9941140455367734
3,7,C1,LEMA,Psilothrix_viridicoerulea,126,1,7,0,2020,3,42,0.00953280691534645,0.009589248797102747,0.106002331002331,1,3,3,-5.6441881756297274e-5,0.9941140455367734
3,7,C2,LEMA,Andrena_humilis,250,2,14,0,2020,5,50,0.006484824276193466,0.006522478684972944,0.04895104895104895,1,2,2,-3.765440877947796e-5,0.9942269786383159
3,7,C2,LEMA,Brassicogethes_sp,250,1,2,0,2020,5,50,0.006484824276193466,0.006522478684972944,0.04895104895104895,1,2,2,-3.765440877947796e-5,0.9942269786383159
3,7,C3,LEMA,Brassicogethes_sp,84,1,16,0,2020,2,42,0.003922173459396307,0.0039395224142080845,0.01818181818181818,1,1,1,-1.734895481177775e-5,0.995596178168905
3,7,C4,CETE,Lasioglossum_malachurum,0,1,0,3,2020,4,0,0.00753831324634094,0.015384615384615382,1,1,1,1,-0.007846302138274442,0.4899903610121612
3,7,C4,LEMA,Andrena_humilis,84,3,14,0,2020,2,42,0.015457019426705475,0.015426616387950154,0.5484265734265734,1,5,5,3.0403038755321896e-5,1.001970817059992
3,7,C4,LEMA,Brassicogethes_sp,84,2,2,0,2020,2,42,0.015457019426705475,0.015426616387950154,0.5484265734265734,1,5,5,3.0403038755321896e-5,1.001970817059992
3,7,C4,LEMA,Lasioglossum_malachurum,84,1,2,1,2020,2,42,0.015457019426705475,0.015426616387950154,0.5484265734265734,1,5,5,3.0403038755321896e-5,1.001970817059992
3,7,C4,LEMA,Psilothrix_viridicoerulea,84,1,6,0,2020,2,42,0.015457019426705475,0.015426616387950154,0.5484265734265734,1,5,5,3.0403038755321896e-5,1.001970817059992
3,7,C4,LEMA,Sphaerophoria_scripta,84,1,6,2,2020,2,42,0.015457019426705475,0.015426616387950154,0.5484265734265734,1,5,5,3.0403038755321896e-5,1.001970817059992
3,7,C5,LEMA,Brassicogethes_sp,49,1,16,0,2020,1,49,0.003922173459396308,0.003939522414208085,0.01818181818181818,1,1,1,-1.734895481177775e-5,0.995596178168905
3,7,C6,LEMA,Brassicogethes_sp,192,7,20,0,2020,3,64,0.01636383424276323,0.01649434114667065,0.6272727272727272,1,2,2,-1.3050690390742012e-4,0.9920877770899165
3,7,C6,LEMA,Oedemeridae,192,1,1,0,2020,3,64,0.01636383424276323,0.01649434114667065,0.6272727272727272,1,2,2,-1.3050690390742012e-4,0.9920877770899165
3,7,D1,LEMA,Andrena_humilis,84,11,14,0,2020,2,42,0.021204138935159916,0.021552905755413396,0.2965034965034965,1,3,3,-3.487668202534801e-4,0.9838181067457282
3,7,D1,LEMA,Brassicogethes_sp,84,2,16,0,2020,2,42,0.021204138935159916,0.021552905755413396,0.2965034965034965,1,3,3,-3.487668202534801e-4,0.9838181067457282
3,7,D1,LEMA,Sphaerophoria_scripta,84,1,6,2,2020,2,42,0.021204138935159916,0.021552905755413396,0.2965034965034965,1,3,3,-3.487668202534801e-4,0.9838181067457282
3,7,D4,LEMA,Lagorina_sericea,84,2,0,0,2020,2,42,0.011271001159304163,0.01166146208626412,1.0909090909090908,1,2,2,-3.9046092695995717e-4,0.9665169835418943
3,7,D4,LEMA,Sphaerophoria_scripta,84,1,0,1,2020,2,42,0.011271001159304163,0.01166146208626412,1.0909090909090908,1,2,2,-3.9046092695995717e-4,0.9665169835418943
3,7,D5,LEMA,Andrena_humilis,126,3,14,0,2020,3,42,0.010778117061650053,0.010834741624914507,0.5643356643356643,1,3,3,-5.6624563264454086e-5,0.9947737966234242
3,7,D5,LEMA,Brassicogethes_sp,126,1,4,0,2020,3,42,0.010778117061650053,0.010834741624914507,0.5643356643356643,1,3,3,-5.6624563264454086e-5,0.9947737966234242
3,7,D5,LEMA,Cryptocephalus_sp,126,1,0,0,2020,3,42,0.010778117061650053,0.010834741624914507,0.5643356643356643,1,3,3,-5.6624563264454086e-5,0.9947737966234242
